Category ID	Category Name	Article Number	Article Title	Blocked from Publication	Article Tabs	RightToKnow.org.au Article Number query results	First RTK request status	RTK user	RTK query title	Appears on FOI disclosure log number of times	Article Last Updated Date	Article Under Review	Article Outdated
012	"Health professionals"	012-42020030	Capsule endoscopy recognition for Medicare 012-42020030	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-42020090	Recognition or removal of general practitioners (GP) 012-42020090	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-42040000	Other Medical Practitioners programs for Medicare 012-42040000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-42060000	Provider number applications for medical practitioners and their requirements under the Health Insurance Act 1973 012-42060000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-42070000	Section 19(2) and 19(5) Directions 012-42070000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-42080000	Eligibility for track and scale of overseas trained doctors and foreign graduates of an accredited medical school 012-42080000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-42080010	Eligibility for the 5 Year Overseas Trained Doctor (OTD) Scheme 012-42080010	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-42080020	Medical practitioners registered on Medical Rural Bonded Scholarship Scheme or Bonded Medical Places 012-42080020	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-60000000	Pharmaceutical Benefits Scheme (PBS) - Health Professionals 012-60000000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60010020	The Efficient Funding of Chemotherapy - Section 100 Arrangements Supplement (EFC Schedule) 012-60010020	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-60010080	Efficient Funding of Chemotherapy (EFC) changes in Pharmaceutical Benefits Scheme (PBS) 012-60010080	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-60020000	Prescriptions and Pharmaceutical Benefits Scheme (PBS) 012-60020000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60020010	Section 49 (previously regulation 24) and Section 51 (previously regulation 25) in Pharmaceutical Benefits Scheme (PBS) 012-60020010	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-60020020	Types of information included on prescriptions 012-60020020	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-60030000	Hospitals and Pharmaceutical Benefits Scheme (PBS) 012-60030000	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-60030010	Participating public hospitals approved to dispense Pharmaceutical Benefits Scheme (PBS) items 012-60030010	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-60030020	Non-reform public hospitals approved to dispense Highly Specialised Drugs (HSD) 012-60030020	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60030030	Private hospitals approved to prescribe and/or supply Highly Specialised Drugs (HSD) 012-60030030	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-60030040	Public hospitals participating in pharmaceutical reforms 012-60030040	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60030060	Paperless Prescribing and Claiming Trial 012-60030060	Blocked	5	0					02-08-2022		Active
012	"Health professionals"	012-60030080	Pharmacy produced PBS prescription model - Cabrini 012-60030080	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60040000	Pricing and fees in Pharmaceutical Benefits Scheme (PBS) 012-60040000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-60040010	Pricing for Section 94 (s94) private hospital authorities 012-60040010	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60050000	PBS Stationery Online Ordering System (PSOOS) 012-60050000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60050020	PBS stationery for prescribers 012-60050020	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-60050040	PBS stationery for approved suppliers 012-60050040	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-60060000	Dosage calculators and charts for Pharmaceutical Benefits Scheme (PBS) 012-60060000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-60070000	Bioequivalent items and Pharmaceutical Benefits Scheme (PBS) 012-60070000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-60080000	National Drug Reference Database (NDRD) 012-60080000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-60090000	Drug stock availability 012-60090000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60100010	Release of Centrelink data to approved suppliers in Pharmaceutical Benefits Scheme (PBS) 012-60100010	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-60100020	Release of Medicare number information in Pharmaceutical Benefits Scheme (PBS) 012-60100020	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-60100040	Release of Authority information in Pharmaceutical Benefits Scheme (PBS) 012-60100040	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60110000	Staff access to Pharmaceutical Benefits Scheme (PBS) program 012-60110000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-60120000	Pharmaceutical Advisers (PA) in Services Australia 012-60120000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60130010	Roles and responsibilities of Health Services Delivery Network staff in Pharmaceutical Benefits Scheme (PBS) 012-60130010	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-60130020	Perform pharmacy security check 012-60130020	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-60130040	Handle emergencies and complaints on Pharmaceutical Benefits Scheme (PBS) Authority line 012-60130040	Blocked	4	0					02-08-2022
02-08-2022		Active
012	"Health professionals"	012-60130050	Handle enquiries for supply after death reason codes in Pharmaceutical Benefits Scheme (PBS) 012-60130050	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-61000000	Pharmaceutical Benefits Scheme (PBS) - Approved suppliers - Health Professionals 012-61000000	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-61010000	Approved suppliers in Pharmaceutical Benefits Scheme (PBS) 012-61010000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-61060000	Nurse practitioner and midwife access to Schedule of Pharmaceutical Benefits (the PBS Schedule) 012-61060000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-62010000	Online claiming for Pharmaceutical Benefits Scheme (PBS) 012-62010000	Blocked	4	0					09-08-2022		Active
012	"Health professionals"	012-62020000	Claims Processing System for Pharmaceutical Benefits Scheme (PBS) 012-62020000	Blocked	5	0					02-08-2022		Active
012	"Health professionals"	012-62030000	Claims processing in the Pharmaceutical Benefits Scheme (PBS) Claims Processing System 012-62030000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-62030010	Online claim packages received for registering and processing in the Pharmaceutical Benefits Scheme (PBS) 012-62030010	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-62030030	Register manual or manual under co-payment (UCP) claim package in Pharmaceutical Benefits Scheme (PBS) Claims Processing System  012-62030030	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-62030040	Process online claims for Highly Specialised Drugs (HSD) prescriptions by participating public hospitals 012-62030040	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-62030050	Assessment of claims in Pharmaceutical Benefits Scheme (PBS) Claims Processing System 012-62030050	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-62030060	Quality Assurance Intervention (QAI) in Pharmaceutical Benefits Scheme (PBS) Claims Processing System 012-62030060	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-62030070	Quality Control Intervention (QCI) in Pharmaceutical Benefits Scheme (PBS) Claims Processing System 012-62030070	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-62030080	Adjustments in the Pharmaceutical Benefits Scheme (PBS) Claims Processing System 012-62030080	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-62030090	Statement for approved suppliers in Pharmaceutical Benefits Scheme (PBS) 012-62030090	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-62030100	Prescriptions and claims for the Pharmaceutical Benefits Scheme (PBS) 012-62030100	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-62030110	Claim period enquiries from approved suppliers in Pharmaceutical Benefits Scheme (PBS) 012-62030110	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-62030120	Prescription enquiries from approved suppliers in Pharmaceutical Benefits Scheme (PBS) 012-62030120	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-62030130	Payment enquiries from approved suppliers in Pharmaceutical Benefits Scheme (PBS) 012-62030130	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-62030140	Reports in the Pharmaceutical Benefits Scheme (PBS) Claims Processing System 012-62030140	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-62030150	Special Medicare numbers for pharmacists 012-62030150	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-62030170	Claim for Payment form in Pharmaceutical Benefits Scheme (PBS) 012-62030170	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-62040000	Pharmaceutical Benefits Scheme (PBS) reason codes for online claiming for PBS pharmacies 012-62040000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-62050000	Mainframe system for Pharmaceutical Benefits Scheme (PBS) 012-62050000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-62050010	Codes in Mainframe for Pharmaceutical Benefits Scheme (PBS) 012-62050010	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-62050020	Generate Report Management and Distribution System (RMDS) reports in Mainframe 012-62050020	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-63010000	Authority required items in Pharmaceutical Benefits Scheme (PBS) 012-63010000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-63020030	Participating public hospital Authority approval application 012-63020030	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-63020040	Process for Authority required (STREAMLINED) item 012-63020040	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-63020050	Record comments for Authority approval application 012-63020050	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-63020070	Process seemingly valid and not seemingly valid Authority prescription 012-63020070	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-63020090	Handle request for increased quantity and/or repeats for unrestricted, restricted and Authority benefit 012-63020090	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-63020120	Handle system outages in Pharmaceutical Benefits Scheme (PBS) 012-63020120	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-63040010	Highly Specialised Drugs (HSD) in public hospitals 012-63040010	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-63040020	Highly Specialised Drugs (HSD) in private hospitals 012-63040020	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-63060010	Complex drugs prescriber database 012-63060010	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-65000000	Pharmaceutical Benefits Scheme (PBS) - Programs and services - Health Professionals 012-65000000	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-65010010	Seventh Community Pharmacy Agreement (7CPA) 012-65010010	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-65010020	Remote Area Aboriginal Health Services (RAAHS) 012-65010020	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-65010030	Continued Dispensing of Pharmaceutical Benefits Scheme (PBS) Medicines in Defined Circumstances 012-65010030	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-65010040	Electronic prescription fee 012-65010040	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-65010050	Supply and Pharmaceutical Benefits Scheme (PBS) Claiming from a Medication Chart in Residential Aged Care Facilities (RACF) 012-65010050	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-65010060	Premium Free Dispensing Incentive (PFDI) 012-65010060	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-65020000	Prescriber bag supplies order books 012-65020000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-65030000	Collection of under co-payment (UCP) prescription data 012-65030000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-03110070	Process organisation change of ownership in the Healthcare Identifiers (HI) Service 012-03110070	Open	3	0							Active
